model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:32b,no_review,crn-004568,1896,251,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003840,2339,562,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009134,2489,396,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012606,1944,311,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003380,2136,325,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002077,2530,325,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004013,2139,387,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001512,2461,355,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004546,2384,680,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005913,2065,256,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008973,2125,1232,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-007308,2720,836,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004609,2340,640,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002546,2265,197,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011971,2989,395,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009676,2468,563,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007477,1797,649,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011048,2386,461,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006731,2246,912,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010697,2159,471,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011550,1887,418,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005404,2122,692,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009252,1925,258,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011120,2008,455,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014789,2064,472,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004319,2025,489,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008844,1983,214,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013253,2469,424,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011113,1882,302,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011932,2263,490,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011144,2063,1681,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-003718,2114,186,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008274,2358,426,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006031,1913,483,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014022,1989,489,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012957,2695,543,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003306,2113,289,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012315,2468,323,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001487,1964,414,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014774,2114,673,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011168,2522,285,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010230,2286,287,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010004,2472,206,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008191,1811,585,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000807,2329,397,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012269,1905,756,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012822,2049,393,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010844,2333,262,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000362,2782,943,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004877,2541,420,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009471,2215,588,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006286,1810,534,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001760,2001,545,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007969,1910,376,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011374,1992,604,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006994,2249,490,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004931,1998,419,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002603,1854,301,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010988,2166,503,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009608,2437,696,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010043,1862,627,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013055,2401,749,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013957,2164,724,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006793,2025,220,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014165,1787,419,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007099,2256,374,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005910,2047,566,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004836,1788,228,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011434,2182,325,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001491,2575,443,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013818,1907,267,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004736,2162,336,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011277,1736,261,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001126,2291,316,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008917,2005,931,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005413,2029,442,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010269,1653,599,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005578,2157,338,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014685,2304,653,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010787,2296,279,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006759,1859,477,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007531,508,507,unclosed_code_fence,no_code_fence_used_raw_text,
qwen2.5-coder:32b,no_review,crn-007256,2028,249,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001656,2732,488,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005469,2103,778,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013804,1406,183,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002507,1876,598,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010936,2399,831,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006363,2033,457,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013365,2422,377,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012270,1905,756,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009422,2016,465,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008956,2426,477,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008877,1917,1022,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007988,1640,565,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011962,1940,337,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006840,2229,524,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013014,2040,842,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012296,1798,275,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003139,1914,867,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002384,1885,430,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009085,1749,381,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007528,2881,560,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007958,2103,291,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008390,2502,158,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002537,1486,331,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001872,1662,161,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005121,2063,509,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002609,1697,352,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003943,1978,341,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009052,2302,558,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012520,2116,651,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000892,2284,764,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008484,2413,566,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006664,2419,332,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006603,1803,605,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006732,2255,438,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001505,2552,371,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013411,2128,675,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010460,2058,436,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014909,2055,290,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007756,1881,542,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002887,1592,275,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012459,2388,214,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004441,2026,356,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000342,2442,350,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011111,1886,450,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007121,1901,197,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008143,2165,561,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008900,2108,444,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004486,2297,291,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011528,2216,194,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002051,2570,878,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000982,2176,414,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014840,2373,388,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013617,2832,458,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003705,2132,402,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014182,2093,432,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003258,1931,527,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010298,2114,687,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004358,1942,433,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011326,1871,344,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004658,1929,219,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004748,1828,469,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007747,2346,543,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011358,2038,644,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013759,2346,408,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000043,2684,198,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001238,2322,309,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010881,1999,545,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001637,2296,502,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012194,2872,550,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010046,2053,547,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010232,2229,303,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009370,2197,336,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004901,2068,856,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007297,2464,560,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012779,2023,299,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003719,1983,259,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013026,1941,814,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009823,2329,379,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009991,2538,294,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006860,2228,313,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009197,1862,519,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001406,2116,471,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014376,2086,256,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009275,2134,973,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002459,2331,499,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011310,1582,524,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001883,2341,586,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007879,2188,569,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001693,791,205,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009459,1864,279,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000749,2832,458,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004520,2482,613,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014061,1934,498,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002956,1824,261,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004982,2069,934,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004883,2063,552,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008648,1759,265,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012170,191,172,unclosed_code_fence,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-011883,2045,468,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005053,2594,527,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005449,2468,841,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012290,2057,817,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008751,2205,327,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007802,2295,610,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006084,2480,1057,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009582,1875,914,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-005046,2414,599,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003652,2339,516,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007386,2385,1062,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007849,2074,412,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009150,2423,645,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014381,2076,495,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009160,2103,296,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009824,2665,358,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005608,2593,681,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010057,1913,604,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009390,2108,220,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007430,2326,527,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013684,2269,251,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012045,2499,382,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007179,2204,499,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012762,1923,448,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013312,2005,424,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013651,2334,648,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001136,2015,775,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008781,2496,298,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001997,2449,220,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009894,2160,667,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004971,2244,472,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014154,2284,309,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011379,1971,480,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014259,1848,479,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014538,1872,964,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-011524,2132,394,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003593,1962,410,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009294,2009,309,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007807,1804,379,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003931,2190,484,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010237,1958,258,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
