model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
deepseek-coder:6.7b,gold_location,crn-014557,309,16,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-007090,680,680,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008017,295,295,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001581,288,233,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-007372,591,522,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-009985,239,239,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004267,445,445,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004327,345,345,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001780,26,12,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-005088,269,269,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009079,319,319,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004446,531,531,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009648,235,235,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-012923,332,263,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-001668,156,156,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011474,339,339,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006889,489,489,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014007,320,320,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004326,401,401,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-005390,583,583,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004976,483,483,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002363,375,374,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009165,268,226,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-000435,277,235,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-006186,734,625,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-013517,595,595,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004010,462,462,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-012130,302,302,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002424,303,303,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011492,231,140,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007381,371,371,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013150,869,869,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007370,560,560,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008468,403,403,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010409,642,642,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007375,413,413,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008848,784,784,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013516,367,367,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-000309,583,583,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002408,331,331,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002483,361,361,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-005669,169,169,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004076,565,565,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004324,308,308,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014589,1412,1412,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-003908,30,15,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-005961,503,434,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-013353,346,346,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013504,269,269,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008316,475,433,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-002109,347,347,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006835,500,500,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010265,866,865,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007736,347,347,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001864,535,535,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002154,348,348,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009200,1259,451,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-011482,386,371,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-005461,203,203,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-012406,464,464,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006237,226,226,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001517,305,286,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-004116,406,406,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011706,204,204,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001540,170,170,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013408,676,676,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013249,373,355,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-004322,494,494,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001915,356,356,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002484,453,384,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-005462,203,203,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002964,476,476,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002244,28,18,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-006567,278,278,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008772,471,471,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-000798,394,394,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010785,557,557,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014139,239,220,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-002192,1728,1659,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-001049,429,429,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010943,461,461,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007886,470,470,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006546,356,356,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013527,191,191,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014620,221,221,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001814,364,364,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013259,370,370,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013124,325,325,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009062,1153,1015,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-009473,569,569,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013151,946,946,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002595,488,488,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014646,359,140,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-007075,230,229,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011855,276,234,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-009970,403,361,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-013082,423,423,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011736,85,85,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010891,327,300,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-010208,404,404,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013025,906,906,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006031,204,204,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007670,596,596,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002742,486,417,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-006179,1911,1057,near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,gold_location,crn-012511,222,222,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007221,233,233,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004159,423,423,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001693,322,212,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-014538,718,580,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-014374,230,210,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-013766,432,432,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007050,1027,1027,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010079,248,206,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-012122,493,493,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004115,395,395,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002663,351,321,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-005670,169,169,unclosed_code_fence,no_code_fence_used_raw_text,
